Water Control Zone,Station,Latitude,Longitude,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand (mg/L),Ammonia Nitrogen (mg/L),Chlorophyll-a (μg/L),Dissolved Oxygen (mg/L),Faecal Coliforms (cfu/100mL),Orthophosphate Phosphorus (mg/L),Phaeo-pigments (μg/L),Salinity (psu),Total Inorganic Nitrogen (mg/L),Total Nitrogen (mg/L),Turbidity (NTU),Volatile Suspended Solids (mg/L)
Mirs Bay,MM5,22.52055,114.393883,6/15/2017,1,Bottom Water,0.6,0.055,1,3.7,36,0.004,0.3,32.9,0.08,0.52,3.7,0.5
Mirs Bay,MM5,22.52055,114.393883,7/14/2017,1,Surface Water,2.6,0.018,16,9.6,2,0,1.1,23.5,0.21,0.42,0.9,2.9
Mirs Bay,MM5,22.52055,114.393883,7/14/2017,1,Middle Water,1.7,0.042,3.2,5.3,34,0.005,1.8,30.7,0.13,0.3,0.6,1
Mirs Bay,MM5,22.52055,114.393883,7/14/2017,1,Bottom Water,0.7,0.05,1.2,1.6,2,0.019,1.1,34.3,0.15,0.31,0.9,0.8
Mirs Bay,MM5,22.52055,114.393883,8/25/2017,1,Surface Water,0.9,0.02,1.9,5.8,1,0.011,0,33.7,0.02,0.35,0.6,1.9
Mirs Bay,MM5,22.52055,114.393883,8/25/2017,1,Middle Water,0.4,0.023,1.7,4.7,2,0.013,0,33.8,0.03,0.31,0.6,1.8
Mirs Bay,MM5,22.52055,114.393883,8/25/2017,1,Bottom Water,0.5,0.069,0.9,2.2,4,0.025,0.4,34.3,0.08,0.3,3.6,2.4
Mirs Bay,MM5,22.52055,114.393883,9/21/2017,1,Surface Water,1.2,0.008,1.1,6.9,0,0.004,0,30.8,0.01,0.85,0.5,2.5
Mirs Bay,MM5,22.52055,114.393883,9/21/2017,1,Middle Water,1.6,0.01,1.4,7,0,0.004,0.4,30.9,0.02,0.48,0.5,2.6
Mirs Bay,MM5,22.52055,114.393883,9/21/2017,1,Bottom Water,1,0.007,1.1,1.2,1,0.022,0.8,32.7,0.12,0.95,2.6,2.5
Mirs Bay,MM5,22.52055,114.393883,10/25/2017,1,Surface Water,1.3,0.024,4.2,6.1,0,0.005,0.5,32,0.03,0.35,2,0.8
Mirs Bay,MM5,22.52055,114.393883,10/25/2017,1,Middle Water,1.9,0.017,8,6.3,0,0.004,2,32.5,0.02,0.43,0.6,1.1
Mirs Bay,MM5,22.52055,114.393883,10/25/2017,1,Bottom Water,1.4,0.009,1.4,5.5,0,0.011,1.2,32.7,0.08,0.43,4.8,1
Mirs Bay,MM6,22.455567,114.34995,5/22/2015,1,Surface Water,0.3,0.063,2.6,3.3,33,0.005,0.2,31.6,0.09,0.24,2.9,0.5
Mirs Bay,MM6,22.455567,114.34995,5/22/2015,1,Middle Water,0.2,0.057,2.4,4.7,3,0.006,0,32.9,0.09,0.29,2.7,0.8
Mirs Bay,MM6,22.455567,114.34995,5/22/2015,1,Bottom Water,0.3,0.06,0.7,4.6,5,0.008,0.6,33.2,0.11,0.26,2.8,0
Mirs Bay,MM6,22.455567,114.34995,6/24/2015,1,Surface Water,1.2,0.029,4.4,6.8,100,0.002,1.2,27.8,0.17,0.39,2.3,0
Mirs Bay,MM6,22.455567,114.34995,6/24/2015,1,Middle Water,1.2,0.036,3.3,6.9,84,0.002,2.9,28,0.18,0.51,2.3,0.7
Mirs Bay,MM6,22.455567,114.34995,6/24/2015,1,Bottom Water,1,0.033,2.5,6.1,8,0.003,2,32,0.15,0.45,2.4,0.6
Mirs Bay,MM6,22.455567,114.34995,7/27/2015,1,Surface Water,0.7,0.018,3.3,6,4,0.005,2.5,31.9,0.03,0.21,2.3,1.3
Mirs Bay,MM6,22.455567,114.34995,7/27/2015,1,Middle Water,0.5,0.015,3.1,5.9,0,0.02,2.2,32.7,0.14,0.31,2.3,0.7
Mirs Bay,MM6,22.455567,114.34995,7/27/2015,1,Bottom Water,0.2,0.012,0.9,2.1,1,0.027,0,33.8,0.15,0.26,2.2,0.8
Mirs Bay,MM6,22.455567,114.34995,8/20/2015,1,Surface Water,2.1,0.024,9.8,7.7,1,0.008,1.7,33,0.03,0.32,2.7,0.8
Mirs Bay,MM6,22.455567,114.34995,8/20/2015,1,Middle Water,1.1,0.022,3.8,4.9,2,0.009,1.5,33.7,0.03,0.16,2.5,1.8
Mirs Bay,MM6,22.455567,114.34995,8/20/2015,1,Bottom Water,0.5,0.078,2.5,1.3,2,0.04,0,34.2,0.13,0.26,3,0.8
Mirs Bay,MM6,22.455567,114.34995,9/24/2015,1,Surface Water,1.6,0.021,1.8,6.5,2,0.004,0,33.1,0.03,0.45,0.6,0.5
Mirs Bay,MM6,22.455567,114.34995,9/24/2015,1,Middle Water,1.5,0.018,1.4,5.9,2,0.004,0.6,33.3,0.02,0.23,0.6,1.9
Mirs Bay,MM6,22.455567,114.34995,9/24/2015,1,Bottom Water,1.2,0.032,1,4.7,2,0.007,0.9,33.4,0.05,0.44,1.1,2.3
Mirs Bay,MM6,22.455567,114.34995,10/26/2015,1,Surface Water,0.8,0.023,3.4,4.7,1,0.005,0.3,32.8,0.03,0.26,2.7,0.7
Mirs Bay,MM6,22.455567,114.34995,10/26/2015,1,Middle Water,0.8,0.024,3.4,6.2,1,0.005,0.4,32.8,0.03,0.42,2.8,0.9
Mirs Bay,MM6,22.455567,114.34995,10/26/2015,1,Bottom Water,0.7,0.036,2.6,5.8,1,0.006,1,32.9,0.05,0.46,3.4,1
Mirs Bay,MM6,22.455567,114.34995,11/23/2015,1,Surface Water,1,0.026,6.2,6.5,4,0.008,0.3,33.2,0.05,0.28,1.4,0.7
Mirs Bay,MM6,22.455567,114.34995,11/23/2015,1,Middle Water,1,0.028,6.1,6.6,10,0.008,1,33.2,0.05,0.29,1.5,1.1
Mirs Bay,MM6,22.455567,114.34995,11/23/2015,1,Bottom Water,0.8,0.024,5.7,6.6,32,0.008,0.4,33.2,0.04,0.31,1.8,0.7
Mirs Bay,MM6,22.455567,114.34995,12/16/2015,1,Surface Water,0.3,0.043,2.5,5.8,2,0.006,0,33.1,0.07,0.44,1.1,2.7
Mirs Bay,MM6,22.455567,114.34995,12/16/2015,1,Middle Water,0.4,0.029,1.9,6.8,0,0.007,0.2,33.1,0.06,0.46,1,2.2
Mirs Bay,MM6,22.455567,114.34995,12/16/2015,1,Bottom Water,0.4,0.031,2.8,6.9,0,0.006,0,33.1,0.06,0.47,1,4.2
Mirs Bay,MM6,22.455567,114.34995,1/15/2016,1,Surface Water,3.2,0.04,8.9,8.7,0,0.005,0.4,31.6,0.05,0.51,0.8,3.8
Mirs Bay,MM6,22.455567,114.34995,1/15/2016,1,Middle Water,1,0.03,2.5,8.7,0,0.005,0.8,31.7,0.05,0.82,0.6,1.5
Mirs Bay,MM6,22.455567,114.34995,1/15/2016,1,Bottom Water,1,0.03,1.6,8,1,0.005,0.9,31.8,0.07,0.17,0.5,1.6
Mirs Bay,MM6,22.455567,114.34995,2/26/2016,1,Surface Water,1,0.067,3.9,8.4,0,0.006,1.9,30.8,0.13,0.37,3.3,0
Mirs Bay,MM6,22.455567,114.34995,2/26/2016,1,Middle Water,1.8,0.076,3.6,8.4,0,0.007,1.4,30.8,0.14,0.39,0.3,0.6
Mirs Bay,MM6,22.455567,114.34995,2/26/2016,1,Bottom Water,1,0.071,3.2,8.3,0,0.007,1.6,30.8,0.14,0.51,0.2,0.9
Mirs Bay,MM6,22.455567,114.34995,3/17/2016,1,Surface Water,0.9,0.062,1.7,7.1,1,0.005,1,31.4,0.08,0.24,1,1.2
Mirs Bay,MM6,22.455567,114.34995,3/17/2016,1,Middle Water,0.7,0.049,0.8,5.1,0,0.005,0.8,31.4,0.08,0.15,0.9,0
Mirs Bay,MM6,22.455567,114.34995,3/17/2016,1,Bottom Water,0.7,0.044,1.2,6,0,0.005,0.6,31.7,0.07,0.32,1.4,1.4
Mirs Bay,MM6,22.455567,114.34995,4/15/2016,1,Surface Water,2.1,0.11,2.1,6,35,0.003,0.7,30.4,0.13,0.31,0.4,1
Mirs Bay,MM6,22.455567,114.34995,4/15/2016,1,Middle Water,1.2,0.066,0.8,6.1,12,0.002,0,31.2,0.08,0.25,0.2,0.6
Mirs Bay,MM6,22.455567,114.34995,4/15/2016,1,Bottom Water,0.8,0.062,0.7,5.4,10,0.003,0,31.9,0.08,0.22,0.3,1.2
Mirs Bay,MM6,22.455567,114.34995,5/18/2016,1,Surface Water,1.4,0.039,0.5,5.4,1,0,2,31.2,0.05,0.47,1.8,0.8
Mirs Bay,MM6,22.455567,114.34995,5/18/2016,1,Middle Water,1.2,0.045,1.4,5.6,1,0,0.4,31.5,0.05,0.5,0.5,0.5
Mirs Bay,MM6,22.455567,114.34995,5/18/2016,1,Bottom Water,1.4,0.063,1.2,5.3,1,0.002,0.5,31.7,0.08,1.02,0.8,0.5
Mirs Bay,MM6,22.455567,114.34995,6/15/2016,1,Surface Water,0.6,0.018,1.2,5.9,1,0.002,0.7,32.1,0.02,0.5,1,1.6
Mirs Bay,MM6,22.455567,114.34995,6/15/2016,1,Middle Water,1.1,0.056,2.3,4.5,0,0.01,0.4,32.4,0.1,0.31,0.9,1.3
Mirs Bay,MM6,22.455567,114.34995,6/15/2016,1,Bottom Water,0.8,0.03,1.7,4.9,0,0.008,0,31.7,0.09,0.46,1.2,1.6
Mirs Bay,MM6,22.455567,114.34995,7/11/2016,1,Surface Water,1.5,0.02,5.4,6.2,4,0,1.7,26.3,0.05,0.29,2,2.3
Mirs Bay,MM6,22.455567,114.34995,7/11/2016,1,Middle Water,0.6,0.044,0.5,5.7,26,0.008,0.3,28.4,0.11,0.7,0.6,0.6
Mirs Bay,MM6,22.455567,114.34995,7/11/2016,1,Bottom Water,0.5,0.009,0.7,3.5,0,0.022,0,32.9,0.16,0.51,0.5,0.9
Mirs Bay,MM6,22.455567,114.34995,8/15/2016,1,Surface Water,1.4,0.033,1.8,5.5,9,0,0,32.6,0.04,0.36,2.3,1.4
Mirs Bay,MM6,22.455567,114.34995,8/15/2016,1,Middle Water,1.7,0.031,1.4,4.8,1,0.004,1.2,33.1,0.04,0.65,2.3,1.2
Mirs Bay,MM6,22.455567,114.34995,8/15/2016,1,Bottom Water,1.3,0.051,1.6,5,1,0.018,0.7,33.7,0.08,0.74,2.3,2.9
Mirs Bay,MM6,22.455567,114.34995,9/14/2016,1,Surface Water,1.4,0.017,1.1,6.7,5,0,0.4,31.1,0.08,0.21,1.8,1.8
Mirs Bay,MM6,22.455567,114.34995,9/14/2016,1,Middle Water,1.4,0.022,4,5.8,0,0,2.9,32,0.03,0.49,0.8,2.8
Mirs Bay,MM6,22.455567,114.34995,9/14/2016,1,Bottom Water,1.1,0.026,5.8,3.4,1,0.005,3,32.5,0.07,0.76,1,4.1
Mirs Bay,MM6,22.455567,114.34995,10/26/2016,1,Surface Water,0.6,0.013,2.4,6.1,0,0.005,0.4,30.4,0.02,0.24,2.6,0.6
Mirs Bay,MM6,22.455567,114.34995,10/26/2016,1,Middle Water,0.6,0.015,3.1,5.5,0,0.007,1.5,31.1,0.06,0.64,2.8,1
Mirs Bay,MM6,22.455567,114.34995,10/26/2016,1,Bottom Water,0.3,0,1.7,5.5,0,0.015,1.1,31.7,0.12,0.47,3.4,0.6
Mirs Bay,MM6,22.455567,114.34995,11/9/2016,1,Surface Water,0.3,0.04,2.3,5.7,2,0.003,1.3,31,0.07,0.26,19.7,2.6
Mirs Bay,MM6,22.455567,114.34995,11/9/2016,1,Middle Water,0.2,0.037,1.7,6,0,0.004,1.6,31,0.07,0.17,4,2.2
Mirs Bay,MM6,22.455567,114.34995,11/9/2016,1,Bottom Water,0.2,0.034,2.4,6,0,0.002,1.3,31,0.07,0.15,4.9,2.7
Mirs Bay,MM6,22.455567,114.34995,12/8/2016,1,Surface Water,0.3,0.029,1.3,6.7,1,0.007,0.5,30.8,0.09,0.28,1.9,0.9
Mirs Bay,MM6,22.455567,114.34995,12/8/2016,1,Middle Water,0.4,0.034,1.9,6.9,0,0.007,0,30.8,0.1,0.59,1.3,0.6
Mirs Bay,MM6,22.455567,114.34995,12/8/2016,1,Bottom Water,0.3,0.037,1.2,6.8,0,0.007,0.3,30.8,0.1,0.44,1.8,0.9
Mirs Bay,MM6,22.455567,114.34995,1/19/2017,1,Surface Water,0.3,0.063,0.5,6.1,0,0.003,0,30.7,0.07,0.36,2.9,0
Mirs Bay,MM6,22.455567,114.34995,1/19/2017,1,Middle Water,0.8,0.069,0.8,6.8,0,0.003,0.5,30.8,0.08,0.29,0.6,0
Mirs Bay,MM6,22.455567,114.34995,1/19/2017,1,Bottom Water,0.6,0.058,0.2,7,0,0.004,0.3,30.8,0.07,0.26,0.8,0
Mirs Bay,MM6,22.455567,114.34995,2/8/2017,1,Surface Water,0.6,0.04,1.7,7.6,0,0.005,1.6,30.9,0.06,0.98,0.8,2
Mirs Bay,MM6,22.455567,114.34995,2/8/2017,1,Middle Water,1,0.037,1.7,7.7,0,0.004,1.1,30.9,0.06,0.89,0.8,1.5
Mirs Bay,MM6,22.455567,114.34995,2/8/2017,1,Bottom Water,0.8,0.039,1.6,7.6,1,0.004,0.3,30.9,0.07,0.39,0.8,0.8
Mirs Bay,MM6,22.455567,114.34995,3/16/2017,1,Surface Water,1,0.076,1.2,6.1,1,0.002,1.1,31.6,0.12,0.37,0.4,1.6
Mirs Bay,MM6,22.455567,114.34995,3/16/2017,1,Middle Water,1.1,0.07,0.6,6.9,0,0,0.2,31.6,0.11,0.41,0.4,1.6
Mirs Bay,MM6,22.455567,114.34995,3/16/2017,1,Bottom Water,0.9,0.067,0.7,6.9,1,0.009,0.7,31.7,0.11,0.48,1.2,1.8
Mirs Bay,MM6,22.455567,114.34995,4/24/2017,1,Surface Water,0.7,0.024,0.7,6.3,2,0.003,0,32.7,0.03,0.5,2.7,1.1
Mirs Bay,MM6,22.455567,114.34995,4/24/2017,1,Middle Water,1.6,0.028,4.5,6.7,3,0.003,0.7,32.8,0.03,0.35,0.4,2.2
Mirs Bay,MM6,22.455567,114.34995,4/24/2017,1,Bottom Water,0.5,0.031,0.7,5,0,0.004,0,33.4,0.04,0.3,0.5,1.8
Mirs Bay,MM6,22.455567,114.34995,5/26/2017,1,Surface Water,0.9,0.052,1,5.7,4,0.004,0,31.5,0.08,0.35,1.4,1.5
Mirs Bay,MM6,22.455567,114.34995,5/26/2017,1,Middle Water,1,0.054,0.9,6,0,0.004,0.3,32.3,0.07,0.43,0.3,1.5
Mirs Bay,MM6,22.455567,114.34995,5/26/2017,1,Bottom Water,1.2,0.046,1.1,5.6,1,0.004,0,32.5,0.07,0.61,0.8,1.4
Mirs Bay,MM6,22.455567,114.34995,6/15/2017,1,Surface Water,0.9,0.04,0.8,6.1,80,0.003,0.6,30,0.08,0.4,0.7,0
Mirs Bay,MM6,22.455567,114.34995,6/15/2017,1,Middle Water,0.7,0.037,1.1,5.5,12,0.002,0.5,31.6,0.06,0.35,0.9,0.6
Mirs Bay,MM6,22.455567,114.34995,6/15/2017,1,Bottom Water,1,0.041,0.7,5.5,11,0.003,0.3,32,0.06,0.48,0.5,0.5
Mirs Bay,MM6,22.455567,114.34995,7/14/2017,1,Surface Water,2.1,0.023,4.3,5.9,0,0.002,1.2,27.5,0.09,0.26,4,1.3
Mirs Bay,MM6,22.455567,114.34995,7/14/2017,1,Middle Water,1.9,0.02,5.3,7.3,1,0.004,1.9,28.1,0.07,0.23,0.6,1.2
Mirs Bay,MM6,22.455567,114.34995,7/14/2017,1,Bottom Water,1.5,0.049,3.4,3.6,1,0.005,2.8,33.2,0.07,0.22,1.6,1.2
Mirs Bay,MM6,22.455567,114.34995,8/25/2017,1,Surface Water,0.8,0.015,3.8,5.3,4,0.014,0,33.3,0.02,0.37,0.3,1.4
Mirs Bay,MM6,22.455567,114.34995,8/25/2017,1,Middle Water,0.5,0.031,2.4,3.9,8,0.015,0.5,33.9,0.04,0.33,1.2,1.8
Mirs Bay,MM6,22.455567,114.34995,8/25/2017,1,Bottom Water,0.4,0.046,1.1,3.2,8,0.017,0.4,34.1,0.07,0.42,2.6,2.2
Mirs Bay,MM6,22.455567,114.34995,9/21/2017,1,Surface Water,1.4,0.018,0.7,6.6,15,0.005,0.7,30.9,0.03,0.96,0.8,2.6
Mirs Bay,MM6,22.455567,114.34995,9/21/2017,1,Middle Water,1.4,0.01,1.7,6.5,2,0.005,1.3,31,0.01,0.74,0.8,2.4
Mirs Bay,MM6,22.455567,114.34995,9/21/2017,1,Bottom Water,1.3,0.021,1.7,5.5,1,0.004,1.4,31.4,0.03,1.11,1.1,2.1
Mirs Bay,MM6,22.455567,114.34995,10/25/2017,1,Surface Water,1.7,0.024,2.1,5.8,0,0.004,0.4,31.3,0.04,0.75,4.8,0.8
Mirs Bay,MM6,22.455567,114.34995,10/25/2017,1,Middle Water,1.3,0.011,1.5,6.3,0,0.01,1,32.2,0.07,0.35,1.3,1
Mirs Bay,MM6,22.455567,114.34995,10/25/2017,1,Bottom Water,1.4,0.014,2.5,5.7,0,0.008,0.7,32.4,0.06,0.26,1.6,0.8
